,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,media,desviacion,minimimo,maximo,folds,elapsed
226,detoxis21_insult,48,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",48,0.5262475854234789,0.028790016065509978,0.4812734082397004,0.5567696070587698,"[0.5072097378277154, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1245.82024051412
227,detoxis21_insult,49,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'exist21', 'haha21', 'misogyny_centrogeo']",49,0.5218636597713058,0.025238192659971872,0.4812734082397004,0.554543017957652,"[0.5331460674157303, 0.5331460674157303, 0.554543017957652, 0.5072097378277154, 0.4812734082397004]",898.3398698810488
228,detoxis21_insult,50,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo', 'metwo22']",50,0.5172434873864866,0.020503214472645494,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5314421560335566, 0.5072097378277154, 0.4812734082397004]",822.9836798601318
229,detoxis21_insult,51,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",51,0.5263566961321352,0.032283136669500716,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",1247.3152225988451
230,detoxis21_insult,52,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['misogyny_centrogeo', 'metwo22']",52,0.5123970037453184,0.019408971837759952,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5072097378277154, 0.5072097378277154, 0.4812734082397004]",401.89968461799435
231,detoxis21_insult,53,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",53,0.535939055543551,0.032378456236059575,0.4812734082397004,0.5792906280711159,"[0.5331460674157303, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1061.7056992810685
232,detoxis21_insult,54,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'misogyny_centrogeo']",54,0.5218636597713058,0.025238192659971872,0.4812734082397004,0.554543017957652,"[0.5331460674157303, 0.5331460674157303, 0.554543017957652, 0.5072097378277154, 0.4812734082397004]",1112.4444365729578
233,detoxis21_insult,55,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['davincis22', 'exist21', 'misogyny_centrogeo']",55,0.5172434873864866,0.020503214472645494,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5314421560335566, 0.5072097378277154, 0.4812734082397004]",707.8606154390145
234,detoxis21_insult,56,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'meoffendes21']",56,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",911.4786293129437
235,detoxis21_insult,57,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",57,0.5309768685169544,0.034272091962480856,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1255.416364572011
236,detoxis21_insult,58,"(2770, 2)","(693, 2)",0.5151479149340621,0.5181818181818182,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",58,0.5216261806733169,0.02943267106340623,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5072097378277154, 0.4812734082397004]",927.8478555979673
237,detoxis21_insult,59,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",59,0.5170060082884979,0.025446083630985588,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5072097378277154, 0.4812734082397004]",919.6749934300315
238,detoxis21_insult,60,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",60,0.5218524919296661,0.02542640080361896,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",812.6307189411018
239,detoxis21_insult,61,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",61,0.5218524919296661,0.02542640080361896,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",1036.3078660171013
240,detoxis21_insult,62,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['haha21', 'misogyny_centrogeo']",62,0.5172434873864866,0.020503214472645494,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5314421560335566, 0.5072097378277154, 0.4812734082397004]",464.52589899115264
241,detoxis21_insult,63,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",63,0.5262475854234789,0.028790016065509978,0.4812734082397004,0.5567696070587698,"[0.5072097378277154, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1500.1355415100697
242,detoxis21_insult,64,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",64,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",889.324642203981
243,detoxis21_insult,65,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",65,0.530751789625948,0.03442341184829818,0.4812734082397004,0.5792906280711159,"[0.5072097378277154, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1237.2174811661243
244,detoxis21_insult,66,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21']",66,0.5216261806733169,0.02943267106340623,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5072097378277154, 0.4812734082397004]",679.2349803361576
245,detoxis21_insult,67,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'metwo22']",67,0.5220899710276549,0.020422502595309363,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",389.973315699026
246,detoxis21_insult,68,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'exist21', 'meoffendes21', 'mexa3t18_aggress']",68,0.5218524919296661,0.02542640080361896,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",889.3612067941576
247,detoxis21_insult,69,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'misogyny_centrogeo', 'metwo22']",69,0.5123970037453184,0.019408971837759952,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5072097378277154, 0.5072097378277154, 0.4812734082397004]",628.9864442269318
248,detoxis21_insult,70,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",70,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1305.5035624539014
249,detoxis21_insult,71,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'exist21', 'haha21', 'meoffendes21']",71,0.5309768685169544,0.034272091962480856,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",897.7999809291214
250,detoxis21_insult,72,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",72,0.5314348513410818,0.027184318639538813,0.4812734082397004,0.5567696070587698,"[0.5331460674157303, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1253.0575457459781
251,detoxis21_insult,73,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",73,0.5309768685169544,0.034272091962480856,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1039.6879356999416
252,detoxis21_insult,74,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",74,0.5309768685169544,0.034272091962480856,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1109.803288511932
253,detoxis21_insult,75,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",75,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1140.4896072980482
254,detoxis21_insult,76,"(2770, 2)","(693, 2)",0.5644796380090498,0.5454545454545454,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",76,0.5218524919296661,0.02542640080361896,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",1271.5685913260095
255,detoxis21_insult,77,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['exist21', 'misogyny_centrogeo', 'metwo22']",77,0.5123970037453184,0.019408971837759952,0.4812734082397004,0.5331460674157303,"[0.5331460674157303, 0.5331460674157303, 0.5072097378277154, 0.5072097378277154, 0.4812734082397004]",624.6751983228605
256,detoxis21_insult,78,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",78,0.5216261806733169,0.02943267106340623,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5072097378277154, 0.4812734082397004]",1130.922373027075
257,detoxis21_insult,79,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",79,0.5218524919296661,0.02542640080361896,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",1023.0777421558741
258,detoxis21_insult,80,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",80,0.5309768685169544,0.034272091962480856,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",1111.434181069024
259,detoxis21_insult,81,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['davincis22', 'exist21', 'haha21']",81,0.526710143412474,0.02426684976508426,0.4812734082397004,0.554543017957652,"[0.5331460674157303, 0.5331460674157303, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",677.4767484189942
260,detoxis21_insult,82,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",82,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",685.5251314588822
261,detoxis21_insult,83,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",83,0.5263566961321352,0.032283136669500716,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",1019.0891266660765
262,detoxis21_insult,84,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",84,0.5218524919296661,0.02542640080361896,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.5314421560335566, 0.5314421560335566, 0.4812734082397004]",859.3790199200157
263,detoxis21_insult,85,"(2770, 2)","(693, 2)",0.5321458246780225,0.5272727272727272,"['detoxis21_aggressiveness', 'meoffendes21', 'metwo22']",85,0.5309768685169544,0.034272091962480856,0.4812734082397004,0.5792906280711159,"[0.5083351322827468, 0.5792906280711159, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",612.2358635819983
264,detoxis21_insult,86,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",86,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",897.1976044359617
265,detoxis21_insult,87,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['davincis22', 'haha21', 'misogyny_centrogeo']",87,0.5218636597713058,0.025238192659971872,0.4812734082397004,0.554543017957652,"[0.5331460674157303, 0.5331460674157303, 0.554543017957652, 0.5072097378277154, 0.4812734082397004]",685.7474530530162
266,detoxis21_insult,88,"(2770, 2)","(693, 2)",0.5485803328522345,0.5363636363636364,"['exist21', 'haha21', 'mexa3t18_aggress']",88,0.5264726643144851,0.028644329837387128,0.4812734082397004,0.5567696070587698,"[0.5083351322827468, 0.5567696070587698, 0.554543017957652, 0.5314421560335566, 0.4812734082397004]",683.3329012820031
267,detoxis21_intolerance,0,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,[],0,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",44.9935043528676
268,detoxis21_intolerance,1,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['metwo22'],1,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",186.26568954484537
269,detoxis21_intolerance,2,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['misogyny_centrogeo'],2,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",261.94602080993354
270,detoxis21_intolerance,3,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['mexa3t18_aggress'],3,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",254.5283670220524
271,detoxis21_intolerance,4,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['meoffendes21'],4,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",264.94519110396504
272,detoxis21_intolerance,5,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['haha21'],5,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",262.0300150390249
273,detoxis21_intolerance,6,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['exist21'],6,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",257.2066776819993
274,detoxis21_intolerance,7,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['detoxis21_aggressiveness'],7,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",262.71467507304624
275,detoxis21_intolerance,8,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,['davincis22'],8,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",251.33587254886515
276,detoxis21_intolerance,9,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",9,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",1370.4394431801047
277,detoxis21_intolerance,10,"(2770, 2)","(693, 2)",0.48590504451038574,0.5,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",10,0.482533050603419,0.00023683295679677958,0.4822429906542056,0.48272642390289455,"[0.48272642390289455, 0.48272642390289455, 0.48272642390289455, 0.4822429906542056, 0.4822429906542056]",819.8611533700023
